X,Y,address,adm1_boundary,adm2_boundary
91.2154163,26.2245834,"Chenga, Barpeta, Assam, IND",Assam,Barpeta
90.9404163,26.3662501,"781314, IND",Assam,Barpeta
90.9654163,26.3829168,"781316, IND",Assam,Barpeta
91.157083,26.3079168,"781311, IND",Assam,Barpeta
91.1737496,26.2662501,"781305, IND",Assam,Barpeta
90.9737496,26.3912501,"781316, IND",Assam,Barpeta
91.207083,26.2412501,"Chenga, Barpeta, Assam, IND",Assam,Barpeta
91.0654163,26.3579168,"781309, IND",Assam,Barpeta
90.9487496,26.4079168,"781319, IND",Assam,Barpeta
91.107083,26.2829168,"781309, IND",Assam,Barpeta
